Link,Price,Address,Bedrooms,Bathrooms,Size,Lot
https://www.realtor.com/realestateandhomes-detail/219-Piper-St_Healdsburg_CA_95448_M96432-67531,"$1,749,000 ","219 Piper St, Healdsburg, CA 95448",4bed,2bath,"1,188sqft",1acre lot
https://www.realtor.com/realestateandhomes-detail/9361-Farralone-Ave_Chatsworth_CA_91311_M13555-94104,"$21,500,000 ","9361 Farralone Ave, Chatsworth, CA 91311",7bed,7.5+bath,"8,161sqft",13.72acre lot
https://www.realtor.com/realestateandhomes-detail/9361-Farralone-Ave_Chatsworth_CA_91311_M13555-94104,"$21,500,000 ","9361 Farralone Ave, Chatsworth, CA 91311",7bed,7.5+bath,"8,161sqft",13.72acre lot
https://www.realtor.com/realestateandhomes-detail/350-Antelope-Blvd_Red-Bluff_CA_96080_M24397-33468,"$340,000 ","350 Antelope Dr, Redding, CA 96080",4bed,2bath,"1,649sqft","6,970sqft lot"
https://www.realtor.com/realestateandhomes-detail/810-Lamont-Ave_Novato_CA_94945_M29775-90523,"$685,000 ","810 Lamont Ave, Novato, CA 94945",3bed,2bath,"1,152sqft","7,802sqft lot"
https://www.realtor.com/realestateandhomes-detail/512-Howard-St_Petaluma_CA_94952_M13662-50912,"$799,000 ","512 Howard St, Petaluma, CA 94952",2bed,1bath,844sqft,"2,200sqft lot"
https://www.realtor.com/realestateandhomes-detail/10161-Larwin-Ave-Unit-2_Chatsworth_CA_91311_M28109-72263,"$649,950 ","10161 Larwin Ave Unit 2, Chatsworth, CA 91311",4bed,3bath,"2,008sqft",5.46acre lot
https://www.realtor.com/realestateandhomes-detail/400-Pine-Knot-Blvd-45E_Big-Bear-Lake_CA_92315_M18355-01731,"$37,500 ","400 Pine Knot Blvd Unit B24, Big Bear Lake, CA 92315",Studio,3bath,"2,008sqft",5.46acre lot
https://www.realtor.com/realestateandhomes-detail/40221-Tuolomne-Ct_Temecula_CA_92591_M29886-64439,"$599,000 ","40221 Tuolomne Ct, Temecula, CA 92591",4bed,3bath,"2,000sqft","7,840sqft lot"
https://www.realtor.com/realestateandhomes-detail/68148-Verano-Rd_Cathedral-City_CA_92234_M14679-90389,"$775,000 ","68148 Verano Rd, Cathedral City, CA 92234",3bed,2bath,"1,883sqft","8,276sqft lot"
https://www.realtor.com/realestateandhomes-detail/17220-Douglas-Ct_Weed_CA_96094_M15337-65695,"$199,999 ","17220 Douglas Ct, Weed, CA 96094",2bed,2bath,"1,056sqft",14acre lot
https://www.realtor.com/realestateandhomes-detail/47551-Road-630_Oakhurst_CA_93644_M12040-06155,"$354,000 ","47551 Road 630, Oakhurst, CA 93644",1bed,2bath,836sqft,"4,148sqft lot"
https://www.realtor.com/realestateandhomes-detail/46460-140th-St-E_Lancaster_CA_93535_M28876-64196,"$225,000 ","46460 E 140th St, Lancaster, CA 93535",2bed,1bath,839sqft,0.33acre lot
https://www.realtor.com/realestateandhomes-detail/46460-140th-St-E_Lancaster_CA_93535_M28876-64196,"$225,000 ","46460 E 140th St, Lancaster, CA 93535",2bed,1bath,839sqft,0.33acre lot
https://www.realtor.com/realestateandhomes-detail/5500-Lennox-Ave-Apt-16_Bakersfield_CA_93309_M28541-89872,"$289,000 ","5500 Lennox Ave Apt 16, Bakersfield, CA 93309",3bed,3bath,"1,641sqft","2,178sqft lot"
https://www.realtor.com/realestateandhomes-detail/33679-Daily-Rd_Menifee_CA_92584_M27765-66290,"$525,900 ","33679 Daily Rd, Menifee, CA 92584",4bed,2bath,"2,054sqft",2.54acre lot
https://www.realtor.com/realestateandhomes-detail/350-Antelope-Blvd_Red-Bluff_CA_96080_M24397-33468,"$340,000 ","350 Antelope Dr, Redding, CA 96080",4bed,2bath,"1,649sqft","6,970sqft lot"
https://www.realtor.com/realestateandhomes-detail/1945-Piner-Rd-Spc-177_Santa-Rosa_CA_95403_M28241-01734,"$259,000 ","1945 Piner Rd Spc 177, Santa Rosa, CA 95403",2bed,2bath,"1,344sqft","6,970sqft lot"
https://www.realtor.com/realestateandhomes-detail/1945-Piner-Rd-Spc-120_Santa-Rosa_CA_95403_M23193-94431,"$265,000 ","1945 Piner Rd Spc 120, Santa Rosa, CA 95403",2bed,2bath,"1,204sqft","6,970sqft lot"
https://www.realtor.com/realestateandhomes-detail/1813-Scott-Ave_Modesto_CA_95350_M16843-38293,"$425,000 ","1813 Scott Ave, Modesto, CA 95350",4bed,2bath,"1,694sqft","6,168sqft lot"
https://www.realtor.com/realestateandhomes-detail/80444-Muirfield-Dr_Indio_CA_92201_M25335-95493,"$389,000 ","80444 Muirfield Dr, Indio, CA 92201",2bed,2bath,"1,454sqft","4,356sqft lot"
https://www.realtor.com/realestateandhomes-detail/1693-Twinberry-Ave_Clovis_CA_93619_M12777-70863,"$504,900 ","1693 Twinberry Ave, Clovis, CA 93619",3bed,2bath,"2,022sqft","6,000sqft lot"
https://www.realtor.com/realestateandhomes-detail/1693-Twinberry-Ave_Clovis_CA_93619_M12777-70863,"$504,900 ","1693 Twinberry Ave, Clovis, CA 93619",3bed,2bath,"2,022sqft","6,000sqft lot"
https://www.realtor.com/realestateandhomes-detail/10161-Larwin-Ave-Unit-2_Chatsworth_CA_91311_M28109-72263,"$649,950 ","10161 Larwin Ave Unit 2, Chatsworth, CA 91311",4bed,3bath,"2,008sqft",5.46acre lot
https://www.realtor.com/realestateandhomes-detail/400-E-Roberts-Ln-Spc-108_Bakersfield_CA_93308_M28491-19166,"$55,000 ","400 Roberts Ln Unit 108, Bakersfield, CA 93308",2bed,2bath,960sqft,44acre lot
https://www.realtor.com/realestateandhomes-detail/68148-Verano-Rd_Cathedral-City_CA_92234_M14679-90389,"$775,000 ","68148 Verano Rd, Cathedral City, CA 92234",3bed,2bath,"1,883sqft","8,276sqft lot"
https://www.realtor.com/realestateandhomes-detail/32007-Isthmus-View-Dr_Rancho-Palos-Verdes_CA_90275_M13504-33122,"$4,999,000 ","32007 Isthmus View Dr, Rancho Palos Verdes, CA 90275",4bed,4.5bath,"4,186sqft",0.32acre lot
https://www.realtor.com/realestateandhomes-detail/40221-Tuolomne-Ct_Temecula_CA_92591_M29886-64439,"$599,000 ","40221 Tuolomne Ct, Temecula, CA 92591",4bed,3bath,"2,000sqft","7,840sqft lot"
https://www.realtor.com/realestateandhomes-detail/127-N-Valencia-St_Alhambra_CA_91801_M27218-36958,"$1,190,000 ","127 N Valencia St, Alhambra, CA 91801",5bed,2bath,"2,154sqft","7,666sqft lot"
https://www.realtor.com/realestateandhomes-detail/6939-Isaiah-Rd_Georgetown_CA_95634_M11461-59784,"$560,000 ","6939 Isaiah Rd, Georgetown, CA 95634",3bed,2bath,"1,670sqft",10acre lot
https://www.realtor.com/realestateandhomes-detail/53155-Double-View-Dr_Idyllwild_CA_92549_M98526-58726,"$589,000 ","53155 Double View Dr, Idyllwild, CA 92549",3bed,3bath,"1,488sqft","8,712sqft lot"
https://www.realtor.com/realestateandhomes-detail/53155-Double-View-Dr_Idyllwild_CA_92549_M98526-58726,"$589,000 ","53155 Double View Dr, Idyllwild, CA 92549",3bed,3bath,"1,488sqft","8,712sqft lot"
https://www.realtor.com/realestateandhomes-detail/35453-Marabella-Ct_Winchester_CA_92596_M23178-67353,"$520,000 ","35453 Marabella Ct, Winchester, CA 92596",3bed,2.5bath,"1,775sqft",436sqft lot
https://www.realtor.com/realestateandhomes-detail/679-S-12th-St_San-Jose_CA_95112_M26602-46413,"$650,000 ","679 S 12th St, San Jose, CA 95112",4bed,1.5bath,"1,176sqft","6,385sqft lot"
https://www.realtor.com/realestateandhomes-detail/9834-Sepulveda-Blvd-Unit-118_North-Hills_CA_91343_M26572-50250,"$380,000 ","9834 Sepulveda Blvd Unit 118, North Hills, CA 91343",2bed,2bath,909sqft,0.57acre lot
https://www.realtor.com/realestateandhomes-detail/1614-Bel-Aire-Dr_Glendale_CA_91201_M20602-95096,"$1,749,000 ","1614 Bel Aire Dr, Glendale, CA 91201",4bed,3bath,"2,571sqft","8,540sqft lot"
https://www.realtor.com/realestateandhomes-detail/22840-Sterling-Ave-Spc-35_Palm-Springs_CA_92262_M14253-52584,"$145,000 ","22840 Sterling Ave Spc 35, Palm Springs, CA 92262",3bed,2bath,"1,188sqft",1acre lot
https://www.realtor.com/realestateandhomes-detail/8956-Eames-Ave_Northridge_CA_91324_M27234-49543,"$830,000 ","8956 Eames Ave, Northridge, CA 91324",3bed,2bath,"1,401sqft","6,199sqft lot"
https://www.realtor.com/realestateandhomes-detail/15018-Mankato-St_Mission-Hills_CA_91345_M18613-50602,"$669,000 ","15018 Mankato St, Mission Hills, CA 91345",3bed,1.5bath,"1,162sqft","5,654sqft lot"
https://www.realtor.com/realestateandhomes-detail/5005-Vista-Pl_San-Diego_CA_92116_M17552-93839,"$1,085,000 ","5005 Vista Pl, San Diego, CA 92116",3bed,2bath,"1,210sqft",0.29acre lot
https://www.realtor.com/realestateandhomes-detail/5005-Vista-Pl_San-Diego_CA_92116_M17552-93839,"$1,085,000 ","5005 Vista Pl, San Diego, CA 92116",3bed,2bath,"1,210sqft",0.29acre lot
https://www.realtor.com/realestateandhomes-detail/152-Elise-Way_Oceanside_CA_92057_M16822-12208,"$659,900 ","152 Elise Way, Oceanside, CA 92057",4bed,2.5bath,"1,450sqft",0.29acre lot
https://www.realtor.com/realestateandhomes-detail/4-Bonita-Ln_Palm-Desert_CA_92260_M13203-91363,"$398,000 ","4 Bonita Ln, Palm Desert, CA 92260",2bed,2bath,"1,212sqft","3,920sqft lot"
https://www.realtor.com/realestateandhomes-detail/24134-Mentry-Dr_Newhall_CA_91321_M19941-06411,"$1,200,000 ","24134 Mentry Dr, Newhall, CA 91321",6bed,4bath,"3,681sqft","5,835sqft lot"
https://www.realtor.com/realestateandhomes-detail/7687-Hyssop-Dr_Etiwanda_CA_91739_M24928-07659,"$725,000 ","7687 Hyssop Dr, Rancho Cucamonga, CA 91739",4bed,2bath,"1,688sqft","8,250sqft lot"
https://www.realtor.com/realestateandhomes-detail/744-S-Westridge-Ave_Glendora_CA_91740_M22226-27987,"$667,000 ","744 S Westridge Ave, Glendora, CA 91740",3bed,2bath,"1,128sqft","6,689sqft lot"
https://www.realtor.com/realestateandhomes-detail/7037-La-Tijera-Blvd-Apt-B201_Los-Angeles_CA_90045_M28452-32227,"$679,500 ","7037 LA Tijera Blvd Apt B201, Los Angeles, CA 90045",2bed,2bath,"1,500sqft",0.56acre lot
https://www.realtor.com/realestateandhomes-detail/10356-Parr-Ave_Sunland_CA_91040_M29810-17217,"$650,000 ","10356 Parr Ave, Sunland, CA 91040",3bed,2bath,"1,446sqft","6,236sqft lot"
https://www.realtor.com/realestateandhomes-detail/924-Chestnut-Ave_Brea_CA_92821_M14539-31316,"$1,075,000 ","924 Chestnut Ave, Brea, CA 92821",4bed,3bath,"1,868sqft","6,930sqft lot"
https://www.realtor.com/realestateandhomes-detail/924-Chestnut-Ave_Brea_CA_92821_M14539-31316,"$1,075,000 ","924 Chestnut Ave, Brea, CA 92821",4bed,3bath,"1,868sqft","6,930sqft lot"
https://www.realtor.com/realestateandhomes-detail/3633-Sweet-Brook-Ct_San-Jose_CA_95111_M21522-68054,"$1,199,000 ","3633 Sweet Brook Ct, San Jose, CA 95111",4bed,2.5bath,"2,180sqft","4,203sqft lot"
https://www.realtor.com/realestateandhomes-detail/18905-Pachappa-Rd_Apple-Valley_CA_92307_M22237-39332,"$580,000 ","18905 Pachappa Rd, Apple Valley, CA 92307",4bed,3bath,"3,108sqft",0.8acre lot
https://www.realtor.com/realestateandhomes-detail/23480-Fort-Ross-Rd_Cazadero_CA_95421_M95169-78725,"$440,000 ","23480 Fort Ross Rd, Cazadero, CA 95421",1bed,1bath,None,None
https://www.realtor.com/realestateandhomes-detail/9048-Aspen-Ave_California-City_CA_93505_M22043-11028,"$305,000 ","9048 Aspen Ave, California City, CA 93505",4bed,2bath,"1,832sqft","9,583sqft lot"
https://www.realtor.com/realestateandhomes-detail/709-Sunrise-Ave_Madera_CA_93638_M12271-64845,"$239,000 ","709 Sunrise, Madera, CA 93638",3bed,2bath,"1,200sqft","8,378sqft lot"
https://www.realtor.com/realestateandhomes-detail/2820-Willow-Dr_Madera_CA_93637_M22033-14966,"$299,000 ","2820 Willow Dr, Madera, CA 93637",3bed,2bath,"1,541sqft","7,461sqft lot"
https://www.realtor.com/realestateandhomes-detail/771-Campus-Way_San-Bernardino_CA_92405_M27610-33393,"$450,000 ","771 Campus Way, San Bernardino, CA 92405",3bed,2bath,"1,474sqft","7,315sqft lot"
https://www.realtor.com/realestateandhomes-detail/1456-E-Philadelphia-St-Spc-413_Ontario_CA_91761_M29199-22256,"$79,900 ","1456 E Philadelphia St Spc 413, Ontario, CA 91761",3bed,2bath,"1,440sqft",None
https://www.realtor.com/realestateandhomes-detail/41686-Fulton-Ave_Hemet_CA_92544_M10735-64505,"$449,000 ","41686 Fulton Ave, Hemet, CA 92544",3bed,2bath,"1,853sqft","9,583sqft lot"
https://www.realtor.com/realestateandhomes-detail/1813-Scott-Ave_Modesto_CA_95350_M16843-38293,"$425,000 ","1813 Scott Ave, Modesto, CA 95350",4bed,2bath,"1,694sqft","6,168sqft lot"
https://www.realtor.com/realestateandhomes-detail/4412-Saint-Andrews-Dr_Stockton_CA_95219_M10174-18426,"$1,075,000 ","4412 Saint Andrews Dr, Stockton, CA 95219",4bed,3.5bath,"3,870sqft",0.45acre lot
https://www.realtor.com/realestateandhomes-detail/6939-Isaiah-Rd_Georgetown_CA_95634_M11461-59784,"$560,000 ","6939 Isaiah Rd, Georgetown, CA 95634",3bed,2bath,"1,670sqft",10acre lot
https://www.realtor.com/realestateandhomes-detail/8720-Founders-Grove-St_Chino_CA_91708_M12457-73237,"$798,000 ","8720 Founders Grove St, Chino, CA 91708",5bed,4bath,"3,102sqft","4,769sqft lot"
https://www.realtor.com/realestateandhomes-detail/1262-84th-Ave_Oakland_CA_94621_M28011-36254,"$399,000 ","1262 84th Ave, Oakland, CA 94621",2bed,1bath,812sqft,"4,140sqft lot"
https://www.realtor.com/realestateandhomes-detail/12234-Cedar-Bog-Way_Rancho-Cordova_CA_95742_M23651-04459,"$520,000 ","12234 Cedar Bog Way, Rancho Cordova, CA 95742",3bed,2bath,"1,646sqft","5,776sqft lot"
https://www.realtor.com/realestateandhomes-detail/9136-Feather-River-Way_Sacramento_CA_95826_M24180-42886,"$429,950 ","9136 Feather River Way, Sacramento, CA 95826",3bed,2bath,"1,150sqft","7,000sqft lot"
https://www.realtor.com/realestateandhomes-detail/744-S-Westridge-Ave_Glendora_CA_91740_M22226-27987,"$667,000 ","744 S Westridge Ave, Glendora, CA 91740",3bed,2bath,"1,128sqft","6,689sqft lot"
https://www.realtor.com/realestateandhomes-detail/5-David-St_Ladera-Ranch_CA_92694_M24405-41578,"$1,999,000 ","5 David St, Ladera Ranch, CA 92694",4bed,4.5bath,"3,682sqft",0.24acre lot
https://www.realtor.com/realestateandhomes-detail/73800-Monet-Dr_Palm-Desert_CA_92211_M29472-75274,"$939,000 ","73800 Monet Dr, Palm Desert, CA 92211",4bed,6.5bath,"2,850sqft","8,741sqft lot"
https://www.realtor.com/realestateandhomes-detail/37-Gresham-Ln_Atherton_CA_94027_M17255-48311,"$4,650,000 ","37 Gresham Ln, Atherton, CA 94027",4bed,2.5bath,"2,260sqft",0.32acre lot
https://www.realtor.com/realestateandhomes-detail/4030-Tourmaline-Ct_Santa-Rosa_CA_95405_M14544-48025,"$1,750,000$15.75M","4030 Tourmaline Ct, Santa Rosa, CA 95405",4bed,3bath,"2,849sqft",1.42acre lot
https://www.realtor.com/realestateandhomes-detail/4-Bonita-Ln_Palm-Desert_CA_92260_M13203-91363,"$398,000 ","4 Bonita Ln, Palm Desert, CA 92260",2bed,2bath,"1,212sqft","3,920sqft lot"
https://www.realtor.com/realestateandhomes-detail/12923-Mapleview-St-Unit-9_Lakeside_CA_92040_M12805-74370,"$295,000 ","12923 Mapleview St Unit 9, Lakeside, CA 92040",2bed,1bath,840sqft,None
https://www.realtor.com/realestateandhomes-detail/924-Chestnut-Ave_Brea_CA_92821_M14539-31316,"$1,075,000 ","924 Chestnut Ave, Brea, CA 92821",4bed,3bath,"1,868sqft","6,930sqft lot"
https://www.realtor.com/realestateandhomes-detail/1122-Chestnut-St_Oakland_CA_94607_M25575-51533,"$849,000 ","1122 Chestnut St, Oakland, CA 94607",3bed,2bath,950sqft,"3,136sqft lot"
https://www.realtor.com/realestateandhomes-detail/3101-Lake-Forest-Rd-71_Tahoe-City_CA_96145_M23531-44354,"$643,000 ","3101 Lake Forest Rd Unit 71, Tahoe City, CA 96145",3bed,2.5bath,"1,408sqft",None
https://www.realtor.com/realestateandhomes-detail/1206-E-57th-St_Los-Angeles_CA_90011_M23405-54580,"$590,000 ","1206 E 57th St, Los Angeles, CA 90011",5bed,2bath,"1,843sqft","5,402sqft lot"
https://www.realtor.com/realestateandhomes-detail/1421-Central-Ave_Fullerton_CA_92831_M19995-32534,"$799,000 ","1421 Central Ave, Fullerton, CA 92831",4bed,3bath,"1,665sqft","7,800sqft lot"
https://www.realtor.com/realestateandhomes-detail/2907-W-141st-St_Gardena_CA_90249_M18279-29349,"$789,000 ","2907 W 141st St, Gardena, CA 90249",3bed,2bath,"1,291sqft","5,301sqft lot"
https://www.realtor.com/realestateandhomes-detail/7661-7663-Lemon-Ave_Lemon-Grove_CA_91945_M21761-62827,"$749,000 ","7661-7663 Lemon Ave, Lemon Grove, CA 91945",6bed,4bath,None,None
https://www.realtor.com/realestateandhomes-detail/3633-Sweet-Brook-Ct_San-Jose_CA_95111_M21522-68054,"$1,199,000 ","3633 Sweet Brook Ct, San Jose, CA 95111",4bed,2.5bath,"2,180sqft","4,203sqft lot"
https://www.realtor.com/realestateandhomes-detail/4200-Laurel-Canyon-Blvd-Apt-104_Studio-City_CA_91604_M11418-05263,"$650,000 ","4200 Laurel Canyon Blvd Apt 104, Studio City, CA 91604",2bed,2bath,"1,175sqft",0.3acre lot
https://www.realtor.com/realestateandhomes-detail/399-W-Santa-Catalina-Rd_Palm-Springs_CA_92262_M28422-80668,"$1,299,000 ","399 W Santa Catalina Rd, Palm Springs, CA 92262",3bed,2bath,"1,876sqft",0.39acre lot
https://www.realtor.com/realestateandhomes-detail/16750-Barnell-Ave_Morgan-Hill_CA_95037_M28473-45778,"$1,595,888 ","16750 Barnell Ave, Morgan Hill, CA 95037",8bed,None,None,None
https://www.realtor.com/realestateandhomes-detail/160-Kiran-Way_Canyon_CA_94516_M99151-95557,"$1,195,000 ","160 Kiran Way, Canyon, CA 94516",3bed,1.5bath,"1,510sqft",1.94acre lot
https://www.realtor.com/realestateandhomes-detail/359-Scottsdale-Rd_Pleasant-Hill_CA_94523_M23682-04167,"$679,900 ","359 Scottsdale Rd, Pleasant Hill, CA 94523",3bed,2.5bath,"1,583sqft","1,601sqft lot"
https://www.realtor.com/realestateandhomes-detail/1436-20th-St-Unit-12_Santa-Monica_CA_90404_M29688-66593,"$1,199,000 ","1436 20th St Unit 12, Santa Monica, CA 90404",2bed,2.5bath,"1,504sqft",0.52acre lot
https://www.realtor.com/realestateandhomes-detail/1200-S-Corning-St-Apt-204_Los-Angeles_CA_90035_M28283-25352,"$659,000 ","1200 S Corning St Apt 204, Los Angeles, CA 90035",2bed,2bath,"1,354sqft",0.3acre lot
https://www.realtor.com/realestateandhomes-detail/890-Sheffield-St_Cambria_CA_93428_M16562-14765,"$1,800,000 ","890 Sheffield St Unit 4, Cambria, CA 93428",5bed,5bath,"3,500sqft","8,507sqft lot"
https://www.realtor.com/realestateandhomes-detail/2481-Presidio-Dr_San-Diego_CA_92103_M20374-34290,"$2,850,000 ","2481 Presidio Dr, San Diego, CA 92103",3bed,3.5bath,"4,853sqft",0.29acre lot
https://www.realtor.com/realestateandhomes-detail/Campoy-St_Fair-Oaks_CA_95628_M95034-66637,"$1,750,000 ","1 Campoy St, Fair Oaks, CA 95628",4bed,2.5bath,"2,610sqft",1.39acre lot
https://www.realtor.com/realestateandhomes-detail/1401-El-Norte-Pkwy-Spc-123_San-Marcos_CA_92069_M10348-80042,"$499,999 ","1401 El Norte Pkwy Spc 123, San Marcos, CA 92069",3bed,2bath,"1,566sqft","1,999sqft lot"
https://www.realtor.com/realestateandhomes-detail/1426-S-Hayworth-Ave-201_Los-Angeles_CA_90035_M99972-31202,"$980,000 ","1426 S Hayworth Ave Apt 201, Los Angeles, CA 90035",2bed,2bath,"1,192sqft","7,124sqft lot"
https://www.realtor.com/realestateandhomes-detail/9048-Aspen-Ave_California-City_CA_93505_M22043-11028,"$305,000 ","9048 Aspen Ave, California City, CA 93505",4bed,2bath,"1,832sqft","9,583sqft lot"
https://www.realtor.com/realestateandhomes-detail/19907-Fallow-Pl_Cottonwood_CA_96022_M21284-15740,"$319,000 ","19907 Fallow Pl, Cottonwood, CA 96022",3bed,2bath,"1,518sqft",None
https://www.realtor.com/realestateandhomes-detail/8000-Lake-Blvd-N-6_Kings-Beach_CA_96143_M22855-58423,"$445,000 ","8000 N Lake Blvd Unit Lakefront , 6, Kings Beach, CA 96143",3bed,2.5bath,"1,788sqft",None
https://www.realtor.com/realestateandhomes-detail/4400-Belmont-Place-Ln_Sacramento_CA_95841_M10126-87332,"$749,999 ","4400 Belmont Place Ln, Sacramento, CA 95841",4bed,2bath,"2,262sqft",0.46acre lot
https://www.realtor.com/realestateandhomes-detail/18918-Hidden-Valley-Rd_Hidden-Valley-Lake_CA_95467_M17272-52546,"$259,000 ","18918 Hidden Valley Rd, Hidden Valley Lake, CA 95467",2bed,1bath,"1,000sqft","8,455sqft lot"
https://www.realtor.com/realestateandhomes-detail/5481-Abronia-Ave_Twentynine-Palms_CA_92277_M14022-74789,"$270,000 ","5481 Abronia Ave, Twentynine Palms, CA 92277",3bed,2bath,"1,475sqft","8,775sqft lot"
https://www.realtor.com/realestateandhomes-detail/9136-Feather-River-Way_Sacramento_CA_95826_M24180-42886,"$429,950 ","9136 Feather River Way, Sacramento, CA 95826",3bed,2bath,"1,150sqft","7,000sqft lot"
https://www.realtor.com/realestateandhomes-detail/Rancho-Cordova_CA_95655_M15206-94734,"$555,000 ",,3bed,2.5bath,"2,222sqft","7,806sqft lot"
https://www.realtor.com/realestateandhomes-detail/74106-Manana-Dr_Twentynine-Palms_CA_92277_M23992-23095,"$385,000 ","74106 Manana Dr, Twentynine Palms, CA 92277",4bed,3bath,"1,716sqft",0.29acre lot
https://www.realtor.com/realestateandhomes-detail/5772-Garden-Grove-Blvd-Spc-245_Westminster_CA_92683_M10964-06295,"$99,000 ","5772 Garden Grove Blvd Spc 245, Westminster, CA 92683",2bed,2bath,"1,248sqft",None
https://www.realtor.com/realestateandhomes-detail/1430-W-King-St_San-Bernardino_CA_92410_M22825-38692,"$299,900 ","1430 W King St, San Bernardino, CA 92410",3bed,1bath,"1,437sqft","6,700sqft lot"
https://www.realtor.com/realestateandhomes-detail/11114-Miners-Trl_Moreno-Valley_CA_92557_M13572-43162,"$440,000 ","11114 Miners Trl, Moreno Valley, CA 92557",3bed,2bath,"1,092sqft","3,920sqft lot"
https://www.realtor.com/realestateandhomes-detail/7723-Cole-Ave_Highland_CA_92346_M23655-39392,"$440,000 ","7723 Cole Ave, Highland, CA 92346",4bed,2bath,"1,476sqft","7,344sqft lot"
https://www.realtor.com/realestateandhomes-detail/12587-Amethyst-Rd_Victorville_CA_92392_M16087-31259,"$265,000 ","12587 Amethyst Rd, Victorville, CA 92392",2bed,1bath,921sqft,0.41acre lot
https://www.realtor.com/realestateandhomes-detail/6435-W-Clinton-Ave_Visalia_CA_93291_M26673-09484,"$399,900 ","6435 Clinton Ave W, Visalia, CA 93291",4bed,2bath,"1,773sqft","7,054sqft lot"
https://www.realtor.com/realestateandhomes-detail/Mandarin-Rd_Yucca-Valley_CA_92284_M14502-70630,"$899,999 ","123 Mandarin Rd, Yucca Valley, CA 92284",2bed,2bath,"1,784sqft",0.74acre lot
