Link,Price,Address,CA,Bedroom,Bathroom,Size,Lot,Garage Spaces,Source Property Type,Year Built,Levels or Stories,County,Pool Features:
https://www.realtor.com/realestateandhomes-detail/219-Piper-St_Healdsburg_CA_95448_M96432-67531,1749000,"219 Piper St, Healdsburg, CA 95448",CA 95448,4,2,1188,43560,, Quadruplex,1890,2, Sonoma,None
https://www.realtor.com/realestateandhomes-detail/9361-Farralone-Ave_Chatsworth_CA_91311_M13555-94104,21500000,"9361 Farralone Ave, Chatsworth, CA 91311",CA 91311,7,7.5,8161,597643,3, Single Family Residence,1951,1, Los Angeles,Pool Features: In Ground
https://www.realtor.com/realestateandhomes-detail/350-Antelope-Blvd_Red-Bluff_CA_96080_M24397-33468,340000,"350 Antelope Dr, Redding, CA 96080",CA 96080,4,2,1649,6970,,,,, Tehama,None
https://www.realtor.com/realestateandhomes-detail/810-Lamont-Ave_Novato_CA_94945_M29775-90523,685000,"810 Lamont Ave, Novato, CA 94945",CA 94945,3,2,1152,7802,2, Single Family Residence,1994,1, Marin,None
https://www.realtor.com/realestateandhomes-detail/512-Howard-St_Petaluma_CA_94952_M13662-50912,799000,"512 Howard St, Petaluma, CA 94952",CA 94952,2,1,844,2200,1, Single Family Residence,1935,1, Sonoma,None
https://www.realtor.com/realestateandhomes-detail/10161-Larwin-Ave-Unit-2_Chatsworth_CA_91311_M28109-72263,649950,"10161 Larwin Ave Unit 2, Chatsworth, CA 91311",CA 91311,4,3,2008,237838,2, Townhouse,1979, Two, Los Angeles,"Pool Features: Association, Community"
https://www.realtor.com/realestateandhomes-detail/400-Pine-Knot-Blvd-45E_Big-Bear-Lake_CA_92315_M18355-01731,37500,"400 Pine Knot Blvd Unit B24, Big Bear Lake, CA 92315",CA 92315,Studio,3,2008,237838,, Dock,,, San Bernardino,None
https://www.realtor.com/realestateandhomes-detail/40221-Tuolomne-Ct_Temecula_CA_92591_M29886-64439,599000,"40221 Tuolomne Ct, Temecula, CA 92591",CA 92591,4,3,2000,7840,3, Single Family Residence,1988, Two, Riverside,None
https://www.realtor.com/realestateandhomes-detail/68148-Verano-Rd_Cathedral-City_CA_92234_M14679-90389,775000,"68148 Verano Rd, Cathedral City, CA 92234",CA 92234,3,2,1883,8276,2, Single Family Residence,1990,1, Riverside,"Pool Features: Heated, In Ground, Private"
https://www.realtor.com/realestateandhomes-detail/17220-Douglas-Ct_Weed_CA_96094_M15337-65695,199999,"17220 Douglas Ct, Weed, CA 96094",CA 96094,2,2,1056,609840,, Single Family,1979, One, Siskiyou,None
https://www.realtor.com/realestateandhomes-detail/46460-140th-St-E_Lancaster_CA_93535_M28876-64196,225000,"46460 E 140th St, Lancaster, CA 93535",CA 93535,2,1,839,14375,, SFD,1951,1, Los Angeles,None
https://www.realtor.com/realestateandhomes-detail/5500-Lennox-Ave-Apt-16_Bakersfield_CA_93309_M28541-89872,289000,"5500 Lennox Ave Apt 16, Bakersfield, CA 93309",CA 93309,3,3,1641,2178,2, Condominium,1984,2, Kern,Pool Features: Pool Type: Community
https://www.realtor.com/realestateandhomes-detail/33679-Daily-Rd_Menifee_CA_92584_M27765-66290,525900,"33679 Daily Rd, Menifee, CA 92584",CA 92584,4,2,2054,110642,, Single Family Residence,2000, One, Riverside,None
https://www.realtor.com/realestateandhomes-detail/1945-Piner-Rd-Spc-177_Santa-Rosa_CA_95403_M28241-01734,259000,"1945 Piner Rd Spc 177, Santa Rosa, CA 95403",CA 95403,2,2,1344,6970,, Double Wide,1980,, Sonoma,None
https://www.realtor.com/realestateandhomes-detail/1945-Piner-Rd-Spc-120_Santa-Rosa_CA_95403_M23193-94431,265000,"1945 Piner Rd Spc 120, Santa Rosa, CA 95403",CA 95403,2,2,1204,6970,, Triple Wide,1981,, Sonoma,None
https://www.realtor.com/realestateandhomes-detail/1813-Scott-Ave_Modesto_CA_95350_M16843-38293,425000,"1813 Scott Ave, Modesto, CA 95350",CA 95350,4,2,1694,6168,2, Single Family Residence,1962,1, Stanislaus,None
https://www.realtor.com/realestateandhomes-detail/80444-Muirfield-Dr_Indio_CA_92201_M25335-95493,389000,"80444 Muirfield Dr, Indio, CA 92201",CA 92201,2,2,1454,4356,2, Single Family Residence,1999,, Riverside,None
https://www.realtor.com/realestateandhomes-detail/1693-Twinberry-Ave_Clovis_CA_93619_M12777-70863,504900,"1693 Twinberry Ave, Clovis, CA 93619",CA 93619,3,2,2022,6000,, Single Family Residence,2011,1, Fresno,None
https://www.realtor.com/realestateandhomes-detail/400-E-Roberts-Ln-Spc-108_Bakersfield_CA_93308_M28491-19166,55000,"400 Roberts Ln Unit 108, Bakersfield, CA 93308",CA 93308,2,2,960,1916640,, Manufactured Home,1978,1, Kern,Pool Features: Pool Type: Community
https://www.realtor.com/realestateandhomes-detail/32007-Isthmus-View-Dr_Rancho-Palos-Verdes_CA_90275_M13504-33122,4999000,"32007 Isthmus View Dr, Rancho Palos Verdes, CA 90275",CA 90275,4,4.5,4186,13939,3, Single Family Residence,2021, One, Los Angeles,"Pool Features: Private, Permits"
https://www.realtor.com/realestateandhomes-detail/127-N-Valencia-St_Alhambra_CA_91801_M27218-36958,1190000,"127 N Valencia St, Alhambra, CA 91801",CA 91801,5,2,2154,7666,2, Single Family Residence,1911, One, Los Angeles,None
https://www.realtor.com/realestateandhomes-detail/6939-Isaiah-Rd_Georgetown_CA_95634_M11461-59784,560000,"6939 Isaiah Rd, Georgetown, CA 95634",CA 95634,3,2,1670,435600,1, Manufactured Home,1995,1, El Dorado,None
https://www.realtor.com/realestateandhomes-detail/53155-Double-View-Dr_Idyllwild_CA_92549_M98526-58726,589000,"53155 Double View Dr, Idyllwild, CA 92549",CA 92549,3,3,1488,8712,,,,, Riverside,None
https://www.realtor.com/realestateandhomes-detail/35453-Marabella-Ct_Winchester_CA_92596_M23178-67353,520000,"35453 Marabella Ct, Winchester, CA 92596",CA 92596,3,2.5,1775,436,2, Single Family Residence,2017, Two, Riverside,"Pool Features: Community, Fenced"
https://www.realtor.com/realestateandhomes-detail/679-S-12th-St_San-Jose_CA_95112_M26602-46413,650000,"679 S 12th St, San Jose, CA 95112",CA 95112,4,1.5,1176,6385,, Single Family,1901,2, Santa Clara,None
https://www.realtor.com/realestateandhomes-detail/9834-Sepulveda-Blvd-Unit-118_North-Hills_CA_91343_M26572-50250,380000,"9834 Sepulveda Blvd Unit 118, North Hills, CA 91343",CA 91343,2,2,909,24829,2, Condominium,1982, Two, Los Angeles,None
https://www.realtor.com/realestateandhomes-detail/1614-Bel-Aire-Dr_Glendale_CA_91201_M20602-95096,1749000,"1614 Bel Aire Dr, Glendale, CA 91201",CA 91201,4,3,2571,8540,2, Single Family Residence,1926, Two, Los Angeles,None
https://www.realtor.com/realestateandhomes-detail/8956-Eames-Ave_Northridge_CA_91324_M27234-49543,830000,"8956 Eames Ave, Northridge, CA 91324",CA 91324,3,2,1401,6199,2, Single Family Residence,1952,1, Los Angeles,None
https://www.realtor.com/realestateandhomes-detail/15018-Mankato-St_Mission-Hills_CA_91345_M18613-50602,669000,"15018 Mankato St, Mission Hills, CA 91345",CA 91345,3,1.5,1162,5654,2, Single Family Residence,1952, One, Los Angeles,None
https://www.realtor.com/realestateandhomes-detail/5005-Vista-Pl_San-Diego_CA_92116_M17552-93839,1085000,"5005 Vista Pl, San Diego, CA 92116",CA 92116,3,2,1210,12632,, Single Family Residence,1958, One, San Diego,None
https://www.realtor.com/realestateandhomes-detail/152-Elise-Way_Oceanside_CA_92057_M16822-12208,659900,"152 Elise Way, Oceanside, CA 92057",CA 92057,4,2.5,1450,12632,2, Detached,2001,2, San Diego,"Pool Features: Below Ground, Community/Common, Heated"
https://www.realtor.com/realestateandhomes-detail/4-Bonita-Ln_Palm-Desert_CA_92260_M13203-91363,398000,"4 Bonita Ln, Palm Desert, CA 92260",CA 92260,2,2,1212,3920,2, Condominium,1987,1, Riverside,"Pool Features: Community, Fenced, Gunite, In Ground"
https://www.realtor.com/realestateandhomes-detail/24134-Mentry-Dr_Newhall_CA_91321_M19941-06411,1200000,"24134 Mentry Dr, Newhall, CA 91321",CA 91321,6,4,3681,5835,3, Single Family Residence,1985, Three Or More, Los Angeles,"Pool Features: Private, Association, Community, Heated, In Ground, Pebble"
https://www.realtor.com/realestateandhomes-detail/7687-Hyssop-Dr_Etiwanda_CA_91739_M24928-07659,725000,"7687 Hyssop Dr, Rancho Cucamonga, CA 91739",CA 91739,4,2,1688,8250,2, Single Family Residence,1976, One, San Bernardino,None
https://www.realtor.com/realestateandhomes-detail/744-S-Westridge-Ave_Glendora_CA_91740_M22226-27987,667000,"744 S Westridge Ave, Glendora, CA 91740",CA 91740,3,2,1128,6689,2, Single Family Residence,1954, One, Los Angeles,None
https://www.realtor.com/realestateandhomes-detail/7037-La-Tijera-Blvd-Apt-B201_Los-Angeles_CA_90045_M28452-32227,679500,"7037 LA Tijera Blvd Apt B201, Los Angeles, CA 90045",CA 90045,2,2,1500,24394,, Condominium,1991,, Los Angeles,None
https://www.realtor.com/realestateandhomes-detail/10356-Parr-Ave_Sunland_CA_91040_M29810-17217,650000,"10356 Parr Ave, Sunland, CA 91040",CA 91040,3,2,1446,6236,2, Single Family Residence,1943, One, Los Angeles,None
https://www.realtor.com/realestateandhomes-detail/924-Chestnut-Ave_Brea_CA_92821_M14539-31316,1075000,"924 Chestnut Ave, Brea, CA 92821",CA 92821,4,3,1868,6930,2, Single Family Residence,1954, Two, Orange,None
https://www.realtor.com/realestateandhomes-detail/3633-Sweet-Brook-Ct_San-Jose_CA_95111_M21522-68054,1199000,"3633 Sweet Brook Ct, San Jose, CA 95111",CA 95111,4,2.5,2180,4203,2, Single Family,1998,2, Santa Clara,None
https://www.realtor.com/realestateandhomes-detail/18905-Pachappa-Rd_Apple-Valley_CA_92307_M22237-39332,580000,"18905 Pachappa Rd, Apple Valley, CA 92307",CA 92307,4,3,3108,34848,3, Single Family Residence,1990,1, San Bernardino,None
https://www.realtor.com/realestateandhomes-detail/9048-Aspen-Ave_California-City_CA_93505_M22043-11028,305000,"9048 Aspen Ave, California City, CA 93505",CA 93505,4,2,1832,9583,2, SFD,2005,1, Kern,None
https://www.realtor.com/realestateandhomes-detail/709-Sunrise-Ave_Madera_CA_93638_M12271-64845,239000,"709 Sunrise, Madera, CA 93638",CA 93638,3,2,1200,8378,, Duplex,1925,1, Madera,None
https://www.realtor.com/realestateandhomes-detail/2820-Willow-Dr_Madera_CA_93637_M22033-14966,299000,"2820 Willow Dr, Madera, CA 93637",CA 93637,3,2,1541,7461,, Single Family Residence,1972,1, Madera,None
https://www.realtor.com/realestateandhomes-detail/771-Campus-Way_San-Bernardino_CA_92405_M27610-33393,450000,"771 Campus Way, San Bernardino, CA 92405",CA 92405,3,2,1474,7315,2, Single Family Residence,1938, One, San Bernardino,None
https://www.realtor.com/realestateandhomes-detail/1456-E-Philadelphia-St-Spc-413_Ontario_CA_91761_M29199-22256,79900,"1456 E Philadelphia St Spc 413, Ontario, CA 91761",CA 91761,3,2,1440,None,,,1979,1, San Bernardino,Pool Features: Community
https://www.realtor.com/realestateandhomes-detail/41686-Fulton-Ave_Hemet_CA_92544_M10735-64505,449000,"41686 Fulton Ave, Hemet, CA 92544",CA 92544,3,2,1853,9583,2, Single Family Residence,1986, One, Riverside,None
https://www.realtor.com/realestateandhomes-detail/4412-Saint-Andrews-Dr_Stockton_CA_95219_M10174-18426,1075000,"4412 Saint Andrews Dr, Stockton, CA 95219",CA 95219,4,3.5,3870,19602,3, Single Family Residence,2002,2, San Joaquin,None
https://www.realtor.com/realestateandhomes-detail/8720-Founders-Grove-St_Chino_CA_91708_M12457-73237,798000,"8720 Founders Grove St, Chino, CA 91708",CA 91708,5,4,3102,4769,3, Single Family Residence,2007, Two, San Bernardino,"Pool Features: Association, Community"
https://www.realtor.com/realestateandhomes-detail/1262-84th-Ave_Oakland_CA_94621_M28011-36254,399000,"1262 84th Ave, Oakland, CA 94621",CA 94621,2,1,812,4140,1, Detached,1943,1, Alameda,None
https://www.realtor.com/realestateandhomes-detail/12234-Cedar-Bog-Way_Rancho-Cordova_CA_95742_M23651-04459,520000,"12234 Cedar Bog Way, Rancho Cordova, CA 95742",CA 95742,3,2,1646,5776,2, Single Family Residence,2010,1, Sacramento,None
https://www.realtor.com/realestateandhomes-detail/9136-Feather-River-Way_Sacramento_CA_95826_M24180-42886,429950,"9136 Feather River Way, Sacramento, CA 95826",CA 95826,3,2,1150,7000,2, Single Family Residence,1964,1, Sacramento,None
https://www.realtor.com/realestateandhomes-detail/5-David-St_Ladera-Ranch_CA_92694_M24405-41578,1999000,"5 David St, Ladera Ranch, CA 92694",CA 92694,4,4.5,3682,10454,2, Single Family Residence,2006, Two, Orange,Pool Features: Association
https://www.realtor.com/realestateandhomes-detail/73800-Monet-Dr_Palm-Desert_CA_92211_M29472-75274,939000,"73800 Monet Dr, Palm Desert, CA 92211",CA 92211,4,6.5,2850,8741,2, Single Family Residence,2006,1, Riverside,Pool Features: In Ground
https://www.realtor.com/realestateandhomes-detail/37-Gresham-Ln_Atherton_CA_94027_M17255-48311,4650000,"37 Gresham Ln, Atherton, CA 94027",CA 94027,4,2.5,2260,13939,2, Single Family,1959,1, San Mateo,"Pool Features: Heated - Solar, Pool - Cover, Pool - In Ground, Pool - Sweep"
https://www.realtor.com/realestateandhomes-detail/4030-Tourmaline-Ct_Santa-Rosa_CA_95405_M14544-48025,1750000,"4030 Tourmaline Ct, Santa Rosa, CA 95405",CA 95405,4,3,2849,61855,3, Single Family Residence,1986,2, Sonoma,"Pool Features: Pool: Yes, Pool: Pool Cover"
https://www.realtor.com/realestateandhomes-detail/12923-Mapleview-St-Unit-9_Lakeside_CA_92040_M12805-74370,295000,"12923 Mapleview St Unit 9, Lakeside, CA 92040",CA 92040,2,1,840,None,, Condominium,1980, One, San Diego,None
https://www.realtor.com/realestateandhomes-detail/1122-Chestnut-St_Oakland_CA_94607_M25575-51533,849000,"1122 Chestnut St, Oakland, CA 94607",CA 94607,3,2,950,3136,1, Detached,1900,1, Alameda,None
https://www.realtor.com/realestateandhomes-detail/3101-Lake-Forest-Rd-71_Tahoe-City_CA_96145_M23531-44354,643000,"3101 Lake Forest Rd Unit 71, Tahoe City, CA 96145",CA 96145,3,2.5,1408,None,, Condominium/Townhouse,1972, Two, Placer,None
https://www.realtor.com/realestateandhomes-detail/1206-E-57th-St_Los-Angeles_CA_90011_M23405-54580,590000,"1206 E 57th St, Los Angeles, CA 90011",CA 90011,5,2,1843,5402,, Multi-Family,1912,, Los Angeles,None
https://www.realtor.com/realestateandhomes-detail/1421-Central-Ave_Fullerton_CA_92831_M19995-32534,799000,"1421 Central Ave, Fullerton, CA 92831",CA 92831,4,3,1665,7800,2, Single Family Residence,1959, One, Orange,None
https://www.realtor.com/realestateandhomes-detail/2907-W-141st-St_Gardena_CA_90249_M18279-29349,789000,"2907 W 141st St, Gardena, CA 90249",CA 90249,3,2,1291,5301,2, Single Family Residence,1957,1, Los Angeles,None
https://www.realtor.com/realestateandhomes-detail/4200-Laurel-Canyon-Blvd-Apt-104_Studio-City_CA_91604_M11418-05263,650000,"4200 Laurel Canyon Blvd Apt 104, Studio City, CA 91604",CA 91604,2,2,1175,13068,2, Condominium,1964,, Los Angeles,"Pool Features: Association Pool, Heated"
https://www.realtor.com/realestateandhomes-detail/399-W-Santa-Catalina-Rd_Palm-Springs_CA_92262_M28422-80668,1299000,"399 W Santa Catalina Rd, Palm Springs, CA 92262",CA 92262,3,2,1876,16988,2, Single Family Residence,1992,1, Riverside,"Pool Features: Heated, Private"
https://www.realtor.com/realestateandhomes-detail/160-Kiran-Way_Canyon_CA_94516_M99151-95557,1195000,"160 Kiran Way, Canyon, CA 94516",CA 94516,3,1.5,1510,84506,, Detached,2006,1, Contra Costa,None
https://www.realtor.com/realestateandhomes-detail/359-Scottsdale-Rd_Pleasant-Hill_CA_94523_M23682-04167,679900,"359 Scottsdale Rd, Pleasant Hill, CA 94523",CA 94523,3,2.5,1583,1601,2, Condo,1981,2, Contra Costa,Pool Features: PoolFeatures: Community Fclty
https://www.realtor.com/realestateandhomes-detail/1436-20th-St-Unit-12_Santa-Monica_CA_90404_M29688-66593,1199000,"1436 20th St Unit 12, Santa Monica, CA 90404",CA 90404,2,2.5,1504,22651,2, Townhouse,1989,2, Los Angeles,None
https://www.realtor.com/realestateandhomes-detail/1200-S-Corning-St-Apt-204_Los-Angeles_CA_90035_M28283-25352,659000,"1200 S Corning St Apt 204, Los Angeles, CA 90035",CA 90035,2,2,1354,13068,2, Condominium,1989,3, Los Angeles,None
https://www.realtor.com/realestateandhomes-detail/890-Sheffield-St_Cambria_CA_93428_M16562-14765,1800000,"890 Sheffield St Unit 4, Cambria, CA 93428",CA 93428,5,5,3500,8507,, Quadruplex,1974, Two, San Luis Obispo,None
https://www.realtor.com/realestateandhomes-detail/2481-Presidio-Dr_San-Diego_CA_92103_M20374-34290,2850000,"2481 Presidio Dr, San Diego, CA 92103",CA 92103,3,3.5,4853,12632,2, Detached,1965,2, San Diego,None
https://www.realtor.com/realestateandhomes-detail/Campoy-St_Fair-Oaks_CA_95628_M95034-66637,1750000,"1 Campoy St, Fair Oaks, CA 95628",CA 95628,4,2.5,2610,60548,3, Single Family Residence,2021,1, Sacramento,None
https://www.realtor.com/realestateandhomes-detail/1401-El-Norte-Pkwy-Spc-123_San-Marcos_CA_92069_M10348-80042,499999,"1401 El Norte Pkwy Spc 123, San Marcos, CA 92069",CA 92069,3,2,1566,1999,,,2019,, San Diego,Pool Features: Community
https://www.realtor.com/realestateandhomes-detail/1426-S-Hayworth-Ave-201_Los-Angeles_CA_90035_M99972-31202,980000,"1426 S Hayworth Ave Apt 201, Los Angeles, CA 90035",CA 90035,2,2,1192,7124,, Condominium,2020,3, Los Angeles,None
https://www.realtor.com/realestateandhomes-detail/19907-Fallow-Pl_Cottonwood_CA_96022_M21284-15740,319000,"19907 Fallow Pl, Cottonwood, CA 96022",CA 96022,3,2,1518,None,2, Single Family,2008, One, Tehems,None
https://www.realtor.com/realestateandhomes-detail/8000-Lake-Blvd-N-6_Kings-Beach_CA_96143_M22855-58423,445000,"8000 N Lake Blvd Unit Lakefront , 6, Kings Beach, CA 96143",CA 96143,3,2.5,1788,None,1, Share Ownership,1991, Two, Placer,None
https://www.realtor.com/realestateandhomes-detail/4400-Belmont-Place-Ln_Sacramento_CA_95841_M10126-87332,749999,"4400 Belmont Place Ln, Sacramento, CA 95841",CA 95841,4,2,2262,20038,4, Single Family Residence,1997,1, Sacramento,Pool Features: Pool Type: Above Ground
https://www.realtor.com/realestateandhomes-detail/18918-Hidden-Valley-Rd_Hidden-Valley-Lake_CA_95467_M17272-52546,259000,"18918 Hidden Valley Rd, Hidden Valley Lake, CA 95467",CA 95467,2,1,1000,8455,2, Single Family Residence,1977,1, Lake,None
https://www.realtor.com/realestateandhomes-detail/5481-Abronia-Ave_Twentynine-Palms_CA_92277_M14022-74789,270000,"5481 Abronia Ave, Twentynine Palms, CA 92277",CA 92277,3,2,1475,8775,2, Single Family Residence,1960, One, San Bernardino,None
https://www.realtor.com/realestateandhomes-detail/Rancho-Cordova_CA_95655_M15206-94734,555000,,,3,2.5,2222,7806,2, Single Family Residence,2002,2, Sacramento,"Pool Features: Pool Type: Above Ground, Pool Sweep, Solar Cover"
https://www.realtor.com/realestateandhomes-detail/74106-Manana-Dr_Twentynine-Palms_CA_92277_M23992-23095,385000,"74106 Manana Dr, Twentynine Palms, CA 92277",CA 92277,4,3,1716,12632,2, Single Family Residence,2008, One, San Bernardino,None
https://www.realtor.com/realestateandhomes-detail/5772-Garden-Grove-Blvd-Spc-245_Westminster_CA_92683_M10964-06295,99000,"5772 Garden Grove Blvd Spc 245, Westminster, CA 92683",CA 92683,2,2,1248,None,2,,1975,, Orange,Pool Features: Association
https://www.realtor.com/realestateandhomes-detail/1430-W-King-St_San-Bernardino_CA_92410_M22825-38692,299900,"1430 W King St, San Bernardino, CA 92410",CA 92410,3,1,1437,6700,1, Single Family Residence,1890, One, San Bernardino,None
https://www.realtor.com/realestateandhomes-detail/11114-Miners-Trl_Moreno-Valley_CA_92557_M13572-43162,440000,"11114 Miners Trl, Moreno Valley, CA 92557",CA 92557,3,2,1092,3920,2, Single Family Residence,1986, One, Riverside,None
https://www.realtor.com/realestateandhomes-detail/7723-Cole-Ave_Highland_CA_92346_M23655-39392,440000,"7723 Cole Ave, Highland, CA 92346",CA 92346,4,2,1476,7344,2, Single Family Residence,1960, One, San Bernardino,"Pool Features: Private, In Ground"
